time,tmax,tmin,precip,rhmax,rhmin,rsds
2/15/1991,288.50354,274.805786,6.776672,46.89484,15.752083,182.792725
3/15/1991,291.631866,279.329041,71.199615,74.945961,29.857241,194.076584
4/15/1991,297.421722,282.957581,16.18651,59.592583,19.410114,282.784271
5/15/1991,298.638214,282.808746,1.257533,48.304317,15.352036,337.440186
6/15/1991,306.665985,290.671387,8.20888,44.546032,13.416721,328.937592
7/15/1991,309.539795,294.05603,0,30.669621,10.350294,319.548737
8/15/1991,309.392883,294.207794,0.295144,42.461449,16.975681,286.950928
9/15/1991,303.23877,286.890228,9.512698,54.700356,17.192402,244.152374
10/15/1991,295.984619,280.271149,5.541197,52.508747,15.261709,194.40358
11/15/1991,292.232574,278.754211,2.789734,56.294373,20.85033,134.877777
12/15/1991,284.027069,271.766693,0.98862,38.269794,15.44971,130.768112
1/15/1992,286.601501,274.841248,11.005403,59.449562,23.479801,127.021973
2/15/1992,283.578949,274.181244,74.986992,85.921379,38.34634,150.733261
3/15/1992,286.104553,274.586639,41.446434,76.617363,31.536343,220.55661
4/15/1992,293.5625,277.975555,15.874374,67.314064,18.9748,290.648163
5/15/1992,298.088501,281.640198,16.065075,71.071701,21.430336,328.185455
6/15/1992,304.432007,288.370117,9.017387,50.464699,14.516773,332.987488
7/15/1992,307.320068,291.095276,12.346196,36.090927,11.028429,334.265686
8/15/1992,305.799286,288.456604,0.525183,44.990555,12.571041,302.482758
9/15/1992,302.986664,287.252716,17.399111,49.100304,15.866888,242.135803
10/15/1992,296.279694,280.543701,1.376549,39.937756,12.335286,207.755341
11/15/1992,288.04657,275.592407,8.2391,61.940041,21.976658,143.943924
12/15/1992,284.877655,272.727844,5.70645,49.449024,20.867159,128.6595
1/15/1993,283.134766,271.783569,6.002846,55.66061,22.487715,134.636246
2/15/1993,287.664948,275.060364,20.748898,68.115135,24.186697,164.552811
3/15/1993,288.875458,275.17392,16.558922,70.003456,22.578882,229.366226
4/15/1993,299.145081,282.027771,0,43.680656,12.410837,304.877838
5/15/1993,302.265991,287.070923,7.389483,48.184887,14.881079,328.257141
6/15/1993,305.4552,288.608215,5.237093,29.686544,9.006796,342.927124
7/15/1993,309.80835,293.822418,1.519336,27.888342,10.250325,332.746918
8/15/1993,309.087494,294.179565,34.327797,43.070946,15.441835,291.391815
9/15/1993,302.847534,290.17746,47.200813,71.646881,25.394327,237.495377
10/15/1993,294.253632,281.192444,38.602253,63.556206,23.824848,193.878189
11/15/1993,289.924011,279.566406,13.728135,74.869171,33.287041,133.710876
12/15/1993,284.811249,273.439667,9.923232,63.732903,26.735439,124.613785
1/15/1994,287.38562,275.522095,6.910949,61.703468,26.219347,135.199585
2/15/1994,290.177155,276.107819,16.83744,57.527824,19.116247,169.000839
3/15/1994,292.842987,278.351898,9.22384,61.012638,22.05801,232.382263
4/15/1994,300.350433,283.267456,0,45.152622,13.924373,298.917694
5/15/1994,305.620422,287.943817,2.377248,27.934498,7.911637,336.340668
6/15/1994,306.792999,291.433685,38.340351,40.792191,11.994457,323.013947
7/15/1994,308.525238,294.220428,21.450068,48.855854,17.109182,314.597198
8/15/1994,306.794403,293.955963,121.058693,78.843483,28.216663,277.460571
9/15/1994,298.673431,287.322937,61.725883,75.862068,30.642202,234.19075
10/15/1994,294.616669,282.383179,46.308632,63.779732,24.772179,195.616089
11/15/1994,290.16272,276.699768,0.337943,53.599289,18.451056,150.03302
12/15/1994,286.302856,274.620819,26.263632,63.144485,27.651733,121.586075
1/15/1995,284.873718,275.335938,24.899385,68.124374,32.652374,116.682877
2/15/1995,281.561646,272.18103,65.632126,68.624962,32.319675,161.935577
3/15/1995,287.714386,276.577789,12.755059,88.548637,37.218143,203.000763
4/15/1995,292.758301,278.896423,13.000701,62.554508,21.580475,291.537323
5/15/1995,295.583527,281.800171,16.116135,65.98288,20.264126,320.239014
6/15/1995,305.501648,289.70993,8.202314,46.253403,11.797482,341.203522
7/15/1995,308.581696,294.116364,12.644332,44.313541,15.350956,316.363556
8/15/1995,306.949066,292.597198,21.832724,59.079338,19.717455,289.32724
9/15/1995,305.618256,289.538788,2.293589,49.593735,15.775148,251.97113
10/15/1995,298.892944,282.817657,1.051046,41.935471,12.975991,206.316925
11/15/1995,288.805054,276.127625,2.207051,50.019039,15.915687,145.088959
12/15/1995,289.878662,275.763489,0,34.285835,11.803394,130.762833
1/15/1996,287.410919,275.074036,15.806113,57.387192,24.982737,129.503754
2/15/1996,288.545837,276.844208,37.920395,67.340958,29.257175,161.665497
3/15/1996,290.227356,277.800049,56.129799,78.529594,29.621532,210.070618
4/15/1996,292.706024,279.237396,22.894087,76.516769,26.222952,280.581848
5/15/1996,300.108978,285.870239,8.477927,73.883598,19.913216,323.340424
6/15/1996,306.599976,291.854309,7.215128,44.97559,14.46998,332.756409
7/15/1996,309.435791,295.475525,72.825974,47.401531,17.153324,306.421844
8/15/1996,306.092926,291.446747,1.125313,49.848869,15.935436,297.141296
9/15/1996,305.748474,288.463043,2.893463,32.769691,10.643176,258.394867
10/15/1996,300.611176,284.693695,0.29637,35.964771,12.630465,199.289581
11/15/1996,289.977844,276.142365,4.382339,44.373188,15.419619,148.756729
12/15/1996,286.509247,274.854218,57.811829,49.744171,20.777233,121.93895
1/15/1997,284.47757,273.719513,26.033228,62.175285,27.414156,132.228348
2/15/1997,286.32608,274.836456,24.258234,64.674278,27.203888,173.750275
3/15/1997,289.87149,277.665375,57.275902,74.078453,29.437525,211.859604
4/15/1997,294.110382,279.642792,6.876746,62.044113,19.925659,295.525513
5/15/1997,303.936554,287.108643,2.983548,45.628311,12.244271,336.80658
6/15/1997,305.553131,288.601074,6.336123,31.20496,8.817792,348.94046
7/15/1997,310.379181,295.317749,0,28.856308,9.183738,325.975067
8/15/1997,308.66275,293.459076,2.60697,36.503986,13.685765,291.853882
9/15/1997,307.51889,291.12088,0,44.812737,12.774875,254.076111
10/15/1997,301.970947,285.794708,3.514975,45.048687,14.376378,203.482285
11/15/1997,291.562683,280.177094,19.110939,71.812263,30.034632,140.052582
12/15/1997,283.524475,273.120514,26.209995,64.715141,27.740608,123.235336
1/15/1998,285.554657,275.099548,15.767484,71.996788,32.058136,121.631172
2/15/1998,289.323669,276.709198,20.016041,64.79319,26.936998,170.255859
3/15/1998,293.966522,278.788605,0.611563,59.065231,17.790356,234.520447
4/15/1998,297.378876,281.149872,0,41.246361,12.24811,306.80011
5/15/1998,301.216644,285.976288,2.617237,42.092533,11.596841,328.08847
6/15/1998,307.431305,291.733032,8.273867,37.401001,10.518895,335.774536
7/15/1998,309.443542,295.143768,6.888609,47.237667,16.436039,314.70639
8/15/1998,309.180328,294.271942,2.163747,49.354752,17.344461,289.828033
9/15/1998,304.724274,290.802032,10.624111,58.038704,20.791389,242.557083
10/15/1998,298.237457,282.928497,2.552683,47.764214,15.324962,203.444046
11/15/1998,292.587128,280.276459,49.747158,64.12381,29.048191,136.907211
12/15/1998,283.160217,273.303345,63.258717,59.861084,25.415787,118.97068
1/15/1999,282.125824,271.55658,29.917784,71.277992,31.898451,129.608307
2/15/1999,289.781982,277.825775,22.165358,79.191101,34.997066,156.507523
3/15/1999,290.499725,275.640198,12.298573,60.722935,19.258646,229.664505
4/15/1999,299.026825,282.202301,0,43.531414,11.627903,305.68338
5/15/1999,305.405334,290.462738,2.357485,40.89114,12.583638,329.309235
6/15/1999,309.613434,293.084045,7.842519,37.804001,11.079537,344.716827
7/15/1999,311.593872,295.826263,2.524715,24.616905,9.809896,322.145294
8/15/1999,311.24292,296.196289,5.254728,44.92646,18.561415,284.975647
9/15/1999,303.799194,290.220093,15.007578,63.443531,22.535133,242.985687
10/15/1999,297.733795,284.317535,3.696035,51.098656,20.535414,193.327362
11/15/1999,288.650818,275.441376,4.609467,44.708378,15.358173,149.586105
12/15/1999,286.871948,273.888092,35.545334,45.928047,17.568159,130.434509
1/15/2000,282.631134,272.490906,53.028934,64.527077,28.621098,130.290878
2/15/2000,285.765442,275.242706,38.407658,81.032837,34.622028,157.436752
3/15/2000,293.152893,278.402283,64.093925,60.691288,23.275169,223.1008
4/15/2000,296.981567,281.642517,1.50707,58.840355,18.762121,298.782745
5/15/2000,303.311127,287.276062,2.69721,45.857895,15.096601,339.773132
6/15/2000,309.653748,291.894135,6.083029,38.204411,8.767123,344.886047
7/15/2000,310.605164,294.371826,0,28.841928,10.230584,330.511749
8/15/2000,310.482086,293.874023,0,30.227327,11.623484,293.893036
9/15/2000,304.836548,290.323364,9.119023,53.768337,19.361446,240.356033
10/15/2000,301.080078,283.794617,0.606833,36.964493,10.357669,207.865906
11/15/2000,292.136536,276.928131,4.438702,43.822086,15.10997,149.857925
12/15/2000,288.497925,275.444458,1.212773,45.274654,16.269535,128.850327
1/15/2001,289.742828,276.729309,57.630257,55.187271,24.863302,124.438019
2/15/2001,285.562225,273.182312,2.068084,61.900059,23.893652,179.798935
3/15/2001,292.744873,278.631836,18.837896,61.879227,20.042564,225.084091
4/15/2001,293.884918,281.210663,27.84844,73.946297,24.676664,264.628723
5/15/2001,298.361328,284.133942,4.725085,52.432899,20.412066,330.171448
6/15/2001,308.34494,291.336029,6.953701,41.449986,10.479847,346.382416
7/15/2001,308.928284,294.407379,69.168159,46.630272,17.462072,316.881866
8/15/2001,308.254883,292.908722,7.435854,45.628807,16.222401,290.064697
9/15/2001,305.48288,289.520691,36.242653,51.55648,17.67815,240.425079
10/15/2001,297.815155,284.187103,0.92346,59.646854,19.562435,197.616516
11/15/2001,286.80246,274.160583,5.74093,49.16555,19.10747,148.850006
12/15/2001,283.944916,273.061066,48.167831,71.688423,30.24807,114.869301
1/15/2002,284.241241,274.207794,60.334122,72.708588,32.729336,120.848595
2/15/2002,283.756134,274.526367,94.236801,87.424294,42.145,144.006744
3/15/2002,290.444977,276.256409,7.030457,71.661697,27.476353,233.847824
4/15/2002,291.986389,278.201965,14.729662,74.258705,24.63726,275.839264
5/15/2002,296.151611,280.970856,4.15228,69.635719,24.646557,317.801605
6/15/2002,308.983551,292.22821,8.325522,36.170662,10.731641,342.194397
7/15/2002,309.182404,293.02948,4.319319,39.238747,11.992921,337.154053
8/15/2002,309.280426,292.421478,0,36.672127,11.027637,305.853119
9/15/2002,307.721802,289.517059,0,34.29406,11.298049,255.785004
10/15/2002,299.192383,284.054596,29.033051,57.409138,17.587944,196.006912
11/15/2002,294.378418,280.704224,48.803719,55.860275,23.103786,142.83815
12/15/2002,286.022156,273.749207,4.183705,66.542305,28.051695,120.933289
1/15/2003,287.983582,276.655884,24.890207,68.95314,29.127928,122.296341
2/15/2003,290.950165,277.037354,13.789609,67.723557,28.480761,175.917313
3/15/2003,288.663452,275.957733,21.67922,64.495255,24.203026,219.722366
4/15/2003,295.278412,280.656281,0.887886,56.445019,16.905331,291.766632
5/15/2003,302.672485,286.47876,2.108246,43.798203,12.899426,336.291931
6/15/2003,310.674622,294.105347,8.876974,24.626822,8.303728,337.955109
7/15/2003,310.936737,295.783783,17.134378,27.741617,10.332708,326.190674
8/15/2003,310.753326,296.674438,37.088272,49.836349,21.037836,282.310333
9/15/2003,308.886566,292.399139,0,41.046749,11.45287,254.291565
10/15/2003,300.465668,284.503754,7.882799,44.317596,14.34281,203.979553
11/15/2003,291.592316,278.172241,14.296727,53.582134,17.570467,145.387802
12/15/2003,285.913757,273.827881,0.688814,46.945499,18.251377,129.280045
1/15/2004,288.919556,275.500397,8.608479,48.31419,18.375433,135.667313
2/15/2004,292.045044,277.0112,21.581633,57.205574,20.340025,180.944229
3/15/2004,288.784729,275.401337,10.572021,65.747917,22.187449,228.910095
4/15/2004,298.452271,281.532135,0,38.48143,11.088361,303.12793
5/15/2004,304.643494,287.502533,2.771657,33.716457,9.927273,341.532013
6/15/2004,307.264771,291.720367,6.103774,33.330059,10.526718,347.949585
7/15/2004,310.507629,296.010986,3.859317,40.447952,13.765451,310.458862
8/15/2004,307.22052,292.229034,17.7654,50.94413,17.97912,287.036102
9/15/2004,306.362579,290.035919,0.571664,48.238701,15.211469,255.590622
10/15/2004,299.805573,283.575867,4.561145,44.538033,13.089021,199.800064
11/15/2004,287.616699,275.338104,3.111001,46.143845,17.280251,149.456955
12/15/2004,284.3284,273.067841,4.786794,55.820583,21.516123,129.503616
1/15/2005,284.632568,272.793213,4.69905,48.116543,18.572151,133.16954
2/15/2005,288.411102,276.25174,41.392467,75.13427,31.263596,155.126602
3/15/2005,291.660004,278.780945,7.538066,64.441986,23.047867,227.74379
4/15/2005,296.514648,281.393402,13.99282,63.166546,16.860714,287.484375
5/15/2005,301.084137,287.904907,27.093271,52.182819,17.298698,311.167603
6/15/2005,306.557495,291.513519,9.512793,48.986805,16.8006,332.462616
7/15/2005,311.117004,295.906464,1.459358,33.666893,12.928595,321.508636
8/15/2005,308.391937,292.920624,9.61185,44.487633,14.908268,301.864136
9/15/2005,304.771576,286.943054,0.302617,32.34726,10.429538,259.419983
10/15/2005,299.012573,283.729736,14.931422,50.923779,17.191187,197.243195
11/15/2005,292.962677,278.691559,0.866124,53.878628,17.5889,147.937897
12/15/2005,286.343903,274.251587,3.189972,49.720791,18.292658,125.826851
